Country,Region,Energy_Type,Year,Unit,Energy_Production,Energy_Consumption,Energy_Imports,Energy_Exports,Renewable_Percentage,CO2_Emissions_Million_Tons,GDP_Billion_USD,Population_Millions,Energy_Intensity,Annual_Growth_Rate_%
UK,Africa,Hydro,2021,Terawatt-hours (TWh),23265,43491,10264,1371,55.3,1148.44,5599.43,409.03,308.31,1.63
UK,South America,Oil,2024,Terawatt-hours (TWh),17222,37241,12114,392,5.55,2625.65,18142.71,1050.08,388.54,-4.71
UK,Africa,Oil,2017,Terawatt-hours (TWh),28837,51304,11511,4008,46.84,3763.93,1718.95,517.77,308.95,-0.1
UK,Asia,Hydro,2021,Terawatt-hours (TWh),22747,49493,391,14520,29.84,2200.26,1043.26,1157.6,336.69,3.38
UK,Africa,Natural Gas,2020,Terawatt-hours (TWh),41152,11852,5210,3796,14.96,773.92,13199.69,1283.33,131.98,8.79
UK,Africa,Hydro,2023,Terawatt-hours (TWh),38892,5718,7669,436,51.7,3984.77,4522.86,327.26,340.31,7.76
UK,Europe,Coal,2023,Terawatt-hours (TWh),25802,20379,13259,13569,5.79,2800.63,6235.69,939.28,163.84,1.13
UK,North America,Wind,2016,Terawatt-hours (TWh),47661,41105,23,16037,6.68,1246.59,14193.17,8.25,230.49,8.27
UK,Africa,Coal,2017,Terawatt-hours (TWh),14599,36301,9588,8097,31.86,2343.03,18766.46,1142.27,251.42,6.51
UK,Africa,Natural Gas,2020,Terawatt-hours (TWh),45367,18122,9949,19862,69.02,3640.4,17311.81,226.8,333.63,-4.5
UK,Africa,Oil,2016,Terawatt-hours (TWh),33790,9282,13138,19839,52.7,2100.77,7587.79,371.4,132.69,8.2
UK,Africa,Wind,2016,Terawatt-hours (TWh),34962,5710,8476,877,26.57,624.96,11960.01,1231.81,190.69,9.6
UK,Europe,Wind,2019,Terawatt-hours (TWh),5337,24863,5648,8738,10.43,1715.2,7894.35,786.09,150.29,3.26
UK,North America,Wind,2020,Terawatt-hours (TWh),32121,10227,1878,6135,53.89,3058.31,14345.27,1261.66,186.96,-2.43
UK,South America,Nuclear,2020,Terawatt-hours (TWh),36631,6099,392,18537,5.82,4777.61,8148.49,684.35,256.14,1.72
UK,South America,Hydro,2021,Terawatt-hours (TWh),35452,35339,4794,14275,9.44,4400.53,9234.1,1232.45,368.93,2.66
UK,Asia,Solar,2017,Terawatt-hours (TWh),40559,3234,11295,12348,31.17,3198.88,17593.01,722.86,267.53,0.12
UK,South America,Wind,2015,Terawatt-hours (TWh),12151,29820,177,18068,65.83,3700.84,4696.79,1075.9,368.76,3.11
UK,Oceania,Oil,2021,Terawatt-hours (TWh),14089,49682,14601,2203,62.26,3560.04,2728.74,1072.39,372.31,5.5
UK,North America,Coal,2016,Terawatt-hours (TWh),3707,50869,14082,1571,25.79,1241.77,14925.68,50.72,125.31,0.92
UK,South America,Oil,2016,Terawatt-hours (TWh),6236,23852,6661,18586,52.59,3615.18,4443.28,1185.38,364.63,9.13
UK,Oceania,Wind,2022,Terawatt-hours (TWh),18160,48571,4688,17597,31.56,344.14,10496.02,662.31,172.21,-4.55
UK,Europe,Wind,2020,Terawatt-hours (TWh),7053,1879,4511,11184,54.61,1624.73,14885.96,1357.64,262.51,8.01
UK,North America,Oil,2024,Terawatt-hours (TWh),33851,22236,2330,1545,29.35,1146.96,10839.14,1005.16,250.13,3.09
UK,South America,Hydro,2024,Terawatt-hours (TWh),9908,5115,12085,4909,38.04,2722.8,4000.04,255.05,367.97,-4.86
UK,Europe,Hydro,2018,Terawatt-hours (TWh),7137,43753,10181,11467,63.44,1565.02,17043.7,811.52,65.03,1.33
UK,South America,Nuclear,2016,Terawatt-hours (TWh),22907,40901,12779,19708,60.35,412.67,24712.28,1155.09,281.18,7.34
UK,Oceania,Natural Gas,2023,Terawatt-hours (TWh),38139,26465,4581,12499,63.64,2828.83,21623.71,1030.72,207.26,-1.89
UK,Asia,Nuclear,2023,Terawatt-hours (TWh),13854,32484,6698,18083,40.83,2793.87,22203.05,1432.84,378.23,-1.83
UK,Africa,Coal,2023,Terawatt-hours (TWh),2620,49887,8756,13455,22.48,1245.29,13244.43,1181.38,358.94,4.26
UK,Asia,Hydro,2020,Terawatt-hours (TWh),22485,46565,3145,14374,34.27,1500.66,5088.49,1370.14,337.84,6.62
UK,Oceania,Solar,2023,Terawatt-hours (TWh),45947,33221,10625,3633,26.99,4501.23,16483.22,1485.47,223.73,2.21
UK,South America,Hydro,2022,Terawatt-hours (TWh),11551,49358,7710,8475,52.31,1726.44,15051.11,952.79,153.65,3.22
UK,Oceania,Wind,2023,Terawatt-hours (TWh),10403,19251,9771,4360,52.33,2205.51,604.67,79.76,320.66,5.89
USA,South America,Hydro,2018,Terawatt-hours (TWh),15227,35435,10957,11956,46.83,3660.42,22121.99,1328.93,159.58,2.92
USA,Oceania,Solar,2019,Terawatt-hours (TWh),34841,42681,5056,18917,28.4,4527.87,2615.3,531.7,260.4,2.02
USA,Europe,Nuclear,2016,Terawatt-hours (TWh),46438,18342,8162,10578,20.05,3548.08,3510.74,638.63,245.03,-4.2
USA,Asia,Coal,2021,Terawatt-hours (TWh),49668,17284,5713,5098,58.16,4961.14,18717.31,992.3,333.05,-0.17
USA,South America,Natural Gas,2024,Terawatt-hours (TWh),2984,23721,3954,18497,37.23,1194.28,18868.69,693.84,88.99,8.6
USA,Asia,Hydro,2024,Terawatt-hours (TWh),4307,21843,5639,9204,59.01,3389.33,16935.24,110.26,355.91,2.51
USA,Oceania,Solar,2016,Terawatt-hours (TWh),31449,13513,9255,9658,41.98,4611.58,10033.18,243.49,286.73,0.86
USA,Oceania,Natural Gas,2018,Terawatt-hours (TWh),35995,2830,5570,9000,49.42,438.8,8069.76,1392.38,85.77,6.77
USA,North America,Wind,2020,Terawatt-hours (TWh),16363,35587,1137,542,20.85,1763.06,11441.89,1326.2,281.16,7.12
USA,Asia,Coal,2022,Terawatt-hours (TWh),3411,24588,4472,15809,16.65,4297.1,19472.16,662.38,256.63,8.51
USA,North America,Oil,2019,Terawatt-hours (TWh),2726,4590,5346,12854,28.37,1162.34,11406.41,297.96,198.4,7.38
USA,Africa,Natural Gas,2021,Terawatt-hours (TWh),32203,39338,208,6826,18.78,2471.35,21260.92,1469.78,162.27,8.96
USA,South America,Hydro,2021,Terawatt-hours (TWh),32269,35791,8458,6795,64.2,396.78,5548.48,1376.66,307.8,6.88
USA,Africa,Nuclear,2018,Terawatt-hours (TWh),2361,18659,1513,9409,15.86,1827.81,18773.23,1458.22,158.46,5.91
USA,South America,Oil,2016,Terawatt-hours (TWh),38797,9115,2344,6241,21.75,3703.35,2442.94,1182.92,390.87,-2.71
USA,North America,Nuclear,2018,Terawatt-hours (TWh),49111,22397,13514,12549,20.14,1398.12,23166.47,754.95,60.63,6.37
USA,North America,Solar,2017,Terawatt-hours (TWh),10691,27875,10176,13319,43.82,2307.96,6412.97,1338.4,351.21,2.41
USA,South America,Oil,2024,Terawatt-hours (TWh),18411,40370,14412,5242,45.83,4519.99,3887.55,340.31,134.79,7.03
USA,Africa,Solar,2023,Terawatt-hours (TWh),35294,5118,12994,14850,23.61,3006.5,8183.99,158.81,344.55,7.12
USA,Europe,Nuclear,2020,Terawatt-hours (TWh),44226,39118,5161,16177,38.57,376.83,3136.43,1255.69,299.9,-4.96
USA,Europe,Solar,2015,Terawatt-hours (TWh),31136,45182,1999,15995,49.79,1340.77,7748.25,120.6,192.34,2.41
USA,North America,Coal,2023,Terawatt-hours (TWh),43376,20358,2435,6180,36.01,1047.49,3688.19,42.15,210.21,4
USA,Oceania,Natural Gas,2021,Terawatt-hours (TWh),33061,45274,10696,5008,6.67,2076.46,14284.25,760.79,173.34,3.72
USA,North America,Oil,2022,Terawatt-hours (TWh),13476,26018,4605,19063,49.92,2829.35,18669.21,946.97,190.14,5.9
USA,Asia,Oil,2016,Terawatt-hours (TWh),22782,22672,6140,1075,61.74,1522.44,2830.4,83.02,50.86,0.1
USA,Europe,Solar,2019,Terawatt-hours (TWh),20165,11451,4680,17386,46.41,760.95,5064.47,687.91,287.72,8.12
USA,Oceania,Nuclear,2015,Terawatt-hours (TWh),44573,29124,5623,8664,20.37,4960.44,12442.36,570.69,370.56,8.04
USA,Oceania,Natural Gas,2016,Terawatt-hours (TWh),40393,44960,10234,15246,19.36,4642.44,16443.25,922.87,255.46,1.51
USA,Europe,Coal,2020,Terawatt-hours (TWh),5793,6501,7277,19986,11.86,3089.82,11834.43,37.59,65.42,0.54
USA,Europe,Solar,2021,Terawatt-hours (TWh),47663,33946,6786,9844,49.17,2737.81,22139.26,1165.1,120.8,-2.82
USA,Asia,Wind,2021,Terawatt-hours (TWh),42240,46892,1202,16326,66.01,3665.07,21449.36,966.73,222.6,-2.66
USA,Europe,Coal,2024,Terawatt-hours (TWh),1445,11023,14858,8354,55.11,4668,3880.41,64.71,225.91,4.72
USA,South America,Coal,2015,Terawatt-hours (TWh),16883,2609,4114,15244,39.39,3536.25,3952.37,514,340.88,-4.35
USA,North America,Wind,2016,Terawatt-hours (TWh),10866,9147,9375,17431,27.97,4645.63,4403.62,1183.59,161.78,8.57
USA,Africa,Oil,2024,Terawatt-hours (TWh),6652,47781,14234,7054,24.93,1417.77,9032.98,878.4,245.54,-2.11
USA,Oceania,Nuclear,2018,Terawatt-hours (TWh),3685,19735,11889,1028,6.39,1610.42,18637.5,864.5,360.63,9.74
USA,Oceania,Solar,2019,Terawatt-hours (TWh),49033,9519,2168,13394,56.54,426.49,16473.9,887.1,270.9,-2.4
USA,Oceania,Oil,2024,Terawatt-hours (TWh),17967,4955,12413,1855,46.03,2802.84,16808.82,496.14,228.81,6.93
USA,South America,Oil,2019,Terawatt-hours (TWh),49740,33015,10199,11966,6.14,1782.68,10644.76,1068.73,226.32,0.01
USA,Asia,Hydro,2018,Terawatt-hours (TWh),10688,17311,2899,16411,34.87,435.89,11419.65,634.07,147.41,6.24
USA,Asia,Coal,2015,Terawatt-hours (TWh),33017,12331,7674,6616,39.65,1162.82,16289,187.63,124.27,-1.36
USA,Africa,Nuclear,2015,Terawatt-hours (TWh),615,49147,8431,17716,5.77,2700.77,2590.57,122.77,202.95,-1.67
USA,North America,Oil,2023,Terawatt-hours (TWh),29494,10395,6210,12564,44.78,2246.63,22150.33,1151.78,60.8,7.16
USA,Asia,Solar,2019,Terawatt-hours (TWh),28705,51218,1328,2768,6.22,4585.75,5431.51,704.54,298.39,-1.24
USA,Oceania,Solar,2022,Terawatt-hours (TWh),43302,23475,7063,4597,11.04,280.01,10890.86,1071.62,206.99,-4.71
USA,Europe,Solar,2021,Terawatt-hours (TWh),46766,27169,4007,6136,36.58,3411.02,14791.92,1364.35,313.35,-2.61
USA,Africa,Nuclear,2020,Terawatt-hours (TWh),5381,45448,2022,9739,20.64,4430.52,16569.33,47.3,53.49,9.31
USA,South America,Nuclear,2018,Terawatt-hours (TWh),41577,29011,1730,3376,42.4,1315.63,21941.33,321.57,77.79,9.1
USA,Africa,Oil,2019,Terawatt-hours (TWh),24226,6064,5110,17007,42.13,853.75,19211.36,493.76,247.84,-1.26
USA,Africa,Wind,2020,Terawatt-hours (TWh),43131,46589,411,10455,5.54,629.78,5605.53,562.49,343.13,4.49
USA,Asia,Wind,2016,Terawatt-hours (TWh),35193,22923,11697,9726,69.33,3606.4,21270.62,488.26,275.37,-0.99
USA,South America,Natural Gas,2017,Terawatt-hours (TWh),32107,11979,7086,9589,43.54,401.89,22597.31,794.21,254.13,5.47
USA,Asia,Hydro,2015,Terawatt-hours (TWh),36893,41925,4843,6345,65.63,3905.6,16920.67,827.84,116.38,5.75
USA,Europe,Hydro,2022,Terawatt-hours (TWh),30035,19157,5047,5941,53.96,1060.87,11492.73,1415.47,284.54,-1.96
USA,Africa,Oil,2024,Terawatt-hours (TWh),9422,19151,14202,17900,48.32,1222.57,21166.27,760.08,268.27,-0.87
USA,Oceania,Coal,2022,Terawatt-hours (TWh),31660,31423,5161,11242,30.47,4596.73,23490.54,797.68,133.67,0.05
USA,North America,Solar,2016,Terawatt-hours (TWh),33659,26236,10623,13606,35.14,4281.84,22507.04,964.19,187.76,-2.78
USA,Africa,Wind,2015,Terawatt-hours (TWh),11435,34501,3584,7421,53.89,866.66,17091.05,1093.87,162.86,-3.53
USA,Africa,Natural Gas,2018,Terawatt-hours (TWh),20610,17425,6977,9640,22.04,2019.43,2311.04,446.7,242.97,3.66
USA,Europe,Solar,2017,Terawatt-hours (TWh),22601,47276,4895,17361,20.44,2547.47,22327.97,898.99,181.56,9.35
USA,Africa,Natural Gas,2022,Terawatt-hours (TWh),27261,51777,9919,13235,31.51,4586.07,20590.38,1097.26,292.31,5.86
USA,Africa,Wind,2021,Terawatt-hours (TWh),23470,45237,8191,298,48.2,2266.33,18798.23,1214.85,281.09,9.08
USA,North America,Hydro,2018,Terawatt-hours (TWh),34216,46516,2048,4814,11.62,4213.44,15324,1028.56,302.68,1.4
USA,Africa,Hydro,2024,Terawatt-hours (TWh),49758,22874,6252,13596,65.06,3468.94,1635.97,179.04,380.9,5.78
USA,North America,Natural Gas,2016,Terawatt-hours (TWh),14231,42591,11678,6085,10.91,1323.78,20662.19,625.29,269.68,9.95
USA,Oceania,Solar,2022,Terawatt-hours (TWh),2923,22043,4684,15371,29.13,4535.52,5563.21,1003.18,267.79,0.95
USA,Africa,Hydro,2023,Terawatt-hours (TWh),18868,42817,4777,337,67.98,1416.42,9104.09,1150.36,332.28,-1.08
USA,Europe,Solar,2019,Terawatt-hours (TWh),40745,33797,11432,13445,13.89,1947.86,9220.14,309.93,162.44,8.43
USA,South America,Nuclear,2020,Terawatt-hours (TWh),6330,20894,4036,18582,39.45,1795.42,8195.19,1070.61,312.02,2.37
USA,North America,Natural Gas,2017,Terawatt-hours (TWh),9943,3847,9556,2177,20.47,1382.65,11681.76,929.01,396.47,4.02
USA,Europe,Hydro,2024,Terawatt-hours (TWh),3309,27556,11793,8727,57.31,3184.84,5916.83,644.46,337.79,4.29
USA,North America,Hydro,2016,Terawatt-hours (TWh),8046,31938,474,9102,50.66,303.87,13371.53,564.47,266.23,6.9
USA,North America,Oil,2020,Terawatt-hours (TWh),6403,7121,9959,583,17.16,425.6,6086.08,461.12,278.03,5.48
USA,Africa,Solar,2021,Terawatt-hours (TWh),11753,45396,10673,18124,47.49,3088.59,9957.05,414.76,388.26,2.2
USA,South America,Oil,2018,Terawatt-hours (TWh),3723,21336,13512,7452,50.51,901.26,7006.87,876.5,109.69,5.23
USA,Oceania,Solar,2016,Terawatt-hours (TWh),23487,36130,9094,10207,62.54,3216.7,8601.81,654.07,306.3,1.79
USA,Europe,Natural Gas,2016,Terawatt-hours (TWh),36565,7820,9245,5014,41.96,1422.01,14222.81,1296.03,82.45,2.64
USA,Asia,Wind,2020,Terawatt-hours (TWh),4496,43806,956,14814,46.41,4731.32,17591.52,264.03,71.19,-1.7
USA,South America,Hydro,2017,Terawatt-hours (TWh),24582,36460,5556,7924,66.88,1431.23,17353.94,638.42,115.33,9.88
USA,Africa,Coal,2023,Terawatt-hours (TWh),40631,4232,9093,11351,37.58,3694.38,16721.91,877.26,365,2.98
USA,North America,Hydro,2022,Terawatt-hours (TWh),18569,27989,12713,9087,58.49,4672.65,8173.04,341.65,164.45,4.11
USA,South America,Solar,2020,Terawatt-hours (TWh),49839,37222,2802,620,51.39,1456.51,16465.46,200.94,158.86,5.72
USA,North America,Coal,2019,Terawatt-hours (TWh),33951,23504,10383,449,51.99,2528.22,2596.68,182.34,236.86,1.39
USA,North America,Coal,2023,Terawatt-hours (TWh),12814,3583,12774,4017,69.59,2860.37,5974.01,951.47,188.26,2.98
USA,Asia,Hydro,2017,Terawatt-hours (TWh),28280,14675,14184,13867,65.72,779.52,8025.05,884.1,318.35,5.98
USA,Asia,Wind,2019,Terawatt-hours (TWh),32736,19193,3097,18669,64.03,84.63,14017.55,1115.27,326.56,-3.83
USA,Asia,Wind,2016,Terawatt-hours (TWh),1536,14584,453,16470,25.6,1464.83,16917.38,649.86,109.59,9.47
USA,North America,Hydro,2018,Terawatt-hours (TWh),48957,2811,5136,3420,23.24,1568.06,13036.44,26.77,280.35,1.53
USA,North America,Nuclear,2019,Terawatt-hours (TWh),25541,13365,2384,1968,45.79,2156.08,19352.99,1387.61,89.13,-4.12
USA,Europe,Oil,2017,Terawatt-hours (TWh),43941,8465,9648,12200,44.97,3077.87,7778.6,642.21,222.49,6.04
USA,Africa,Coal,2022,Terawatt-hours (TWh),5214,3932,8832,18865,27.64,4447.05,2104.07,661.83,274.1,-1.99
USA,Africa,Hydro,2016,Terawatt-hours (TWh),43932,5234,13409,16588,18.87,4664.7,5749.9,1192.42,378.69,2.58
USA,Europe,Nuclear,2023,Terawatt-hours (TWh),42511,2012,4783,3835,48.1,513.47,450.63,663.45,164.78,7.88
USA,South America,Nuclear,2024,Terawatt-hours (TWh),2391,49135,2340,6716,23.3,1324.64,3581.19,16.17,116.1,0.58
USA,Europe,Solar,2023,Terawatt-hours (TWh),22702,38593,705,3113,13.53,1376.72,12049.19,116.89,171.48,4.61
USA,Oceania,Oil,2016,Terawatt-hours (TWh),13357,8756,1934,14765,66.18,1306.81,1365.81,758.95,336.03,-2.77
USA,Asia,Natural Gas,2021,Terawatt-hours (TWh),31960,48615,6996,18480,12.66,626.91,19695.83,1487.16,152.11,2.86
USA,Oceania,Wind,2024,Terawatt-hours (TWh),45527,34661,7056,10606,24.83,2928.61,23036.3,210.62,249.56,3.5
USA,Europe,Wind,2022,Terawatt-hours (TWh),23228,16325,14037,12286,64.75,1596.47,8289.57,418.77,226.03,6.78
USA,Europe,Oil,2023,Terawatt-hours (TWh),12221,20507,11976,7951,30.74,3070.99,24161.32,402.2,127.87,1.93
USA,Africa,Nuclear,2015,Terawatt-hours (TWh),11555,18877,12497,3981,33.47,4361.91,24300.4,1084.44,266.21,6.13
USA,Oceania,Nuclear,2018,Terawatt-hours (TWh),9178,22303,3421,157,52.32,3741.92,5080.23,1348.42,183.52,-4.7
USA,Oceania,Coal,2021,Terawatt-hours (TWh),28487,51013,7446,11913,29.16,2604.06,20133.58,1026.21,67.91,3.66
USA,Africa,Hydro,2015,Terawatt-hours (TWh),11812,29044,8749,16056,16.12,352.52,9759.77,218.12,95.96,4.37
USA,Oceania,Wind,2020,Terawatt-hours (TWh),14127,33881,5965,2922,43.66,1488.84,18868.14,105.55,392.11,5.37
USA,North America,Hydro,2017,Terawatt-hours (TWh),2111,18931,2382,18952,57.95,272.16,24788.12,803.31,292.59,-3.49
USA,Europe,Oil,2024,Terawatt-hours (TWh),30784,44911,5408,19079,48.65,1042.31,6703.5,256.84,74.62,-4.11
USA,Asia,Oil,2019,Terawatt-hours (TWh),14206,12522,7285,2052,19.28,3242.77,14054.22,1329.41,171.15,7.97
USA,North America,Wind,2023,Terawatt-hours (TWh),39712,6573,2419,25,16.16,1269.21,3576.15,366.3,379.04,8.5
USA,Europe,Oil,2023,Terawatt-hours (TWh),20941,24316,7548,14371,23.9,2468.16,16705.72,463.47,373.82,1.81
USA,South America,Oil,2022,Terawatt-hours (TWh),45847,19969,6180,17766,8.55,409.44,17668.37,1432.22,301.91,2.68
USA,Oceania,Natural Gas,2024,Terawatt-hours (TWh),8658,47203,7794,8198,8.61,533.31,16062.72,1254.82,74.34,6.47
USA,Asia,Wind,2020,Terawatt-hours (TWh),46795,49747,743,14905,54.42,4611.27,3341.15,813.23,247.69,-3.62
USA,Asia,Oil,2019,Terawatt-hours (TWh),30831,31532,6162,5506,60.56,852.43,17080.86,360.91,291.16,3.96
USA,Asia,Natural Gas,2017,Terawatt-hours (TWh),15459,31111,57,8494,48.43,1458.29,9992.11,379.07,320.58,2.38
USA,Oceania,Coal,2016,Terawatt-hours (TWh),40106,31791,13209,11720,69.6,4335.09,7603.57,1422.8,127.96,3.89
USA,Oceania,Coal,2017,Terawatt-hours (TWh),45128,10296,8969,2169,23.56,1654.91,18288.73,1181.75,127.34,7.28
USA,Oceania,Oil,2022,Terawatt-hours (TWh),12970,1683,10740,11611,68.51,1767.29,11183.83,897.68,135.14,7.22
USA,North America,Oil,2015,Terawatt-hours (TWh),26750,15714,9512,1656,12.16,752.09,23179.29,926.62,363.96,-0.9
USA,Africa,Nuclear,2017,Terawatt-hours (TWh),48013,46836,8670,17810,5.81,1856,4390.08,1004.1,342.99,-4.46
USA,Africa,Solar,2022,Terawatt-hours (TWh),4360,24051,14936,2563,44.91,4606.62,441.1,159.49,59.61,5.9
USA,North America,Hydro,2024,Terawatt-hours (TWh),25218,10476,9756,18784,58.56,1942.28,16684.33,76.42,374.38,-0.83
USA,South America,Coal,2018,Terawatt-hours (TWh),3737,51584,623,9275,41.82,150.62,20577.09,1331.68,160.94,-4.73
USA,Europe,Nuclear,2024,Terawatt-hours (TWh),22373,32613,9168,6740,39.1,1820.82,12751.06,642.09,83.29,9.93
USA,Asia,Oil,2019,Terawatt-hours (TWh),14832,17755,2492,5468,50.19,664.9,1377.44,922.67,185.42,0.73
USA,Africa,Coal,2016,Terawatt-hours (TWh),22143,30517,14088,3350,36.44,3737.09,3882.83,907.04,305.89,9.51
USA,Asia,Hydro,2018,Terawatt-hours (TWh),43023,3817,1482,2529,53.64,177.3,6320.4,1312.25,347.05,3.56
USA,Oceania,Coal,2023,Terawatt-hours (TWh),8354,15894,7285,8105,67.37,2209.62,10996.13,268.8,70.55,-4.17
USA,Asia,Nuclear,2019,Terawatt-hours (TWh),29904,29203,9014,6401,49.23,2883.94,15866.84,21.99,391.45,0.63
USA,North America,Solar,2024,Terawatt-hours (TWh),17901,38841,8652,18445,49.03,3997.73,24028.24,1064.51,393.89,1.73
USA,North America,Coal,2015,Terawatt-hours (TWh),12471,44727,5291,15859,15.07,4333.29,2626.73,723.95,272.53,4.49
USA,South America,Natural Gas,2016,Terawatt-hours (TWh),17065,27909,4469,3883,62.49,463.81,516.31,936.45,227.69,-3.26
USA,South America,Wind,2016,Terawatt-hours (TWh),16787,49451,7344,1128,12.16,648.96,10473.2,650.5,93.93,2.45
USA,North America,Natural Gas,2017,Terawatt-hours (TWh),14163,38093,5068,8324,42.22,1260.09,5618.09,811.29,56.45,9.8
USA,North America,Oil,2015,Terawatt-hours (TWh),26289,35681,8498,5434,59.99,2949.69,22785.09,1472.75,344.03,7.87
USA,Asia,Natural Gas,2016,Terawatt-hours (TWh),26591,51060,5976,16489,30.63,3305.8,17845.94,1063.69,340.17,-0.3
USA,Oceania,Natural Gas,2016,Terawatt-hours (TWh),1616,11763,2955,12138,67.09,1190.54,6654.19,943.16,163.49,1.75
USA,Oceania,Oil,2022,Terawatt-hours (TWh),3505,26641,7967,2345,17.31,297,16116.46,627.33,140.87,-3.51
USA,North America,Coal,2019,Terawatt-hours (TWh),576,31669,10998,16662,19.43,4681.79,309.02,1081.96,230.85,8.05
USA,Asia,Oil,2018,Terawatt-hours (TWh),25647,48659,12578,12253,9.59,4329.77,15510.33,1427.43,273.34,7.4
USA,Asia,Wind,2023,Terawatt-hours (TWh),10115,48926,13549,10001,40.66,120.12,24003.89,845.78,135.46,2.55
USA,North America,Oil,2023,Terawatt-hours (TWh),13981,23624,8451,5128,10.71,4821.27,2511.27,1177.12,160.83,-1.79
USA,Africa,Oil,2024,Terawatt-hours (TWh),28990,30487,10740,3614,32.07,1607.13,16057.85,64.59,309.99,0.9
USA,Africa,Wind,2022,Terawatt-hours (TWh),48441,21722,11343,18306,14.22,4238.25,14642.86,100.68,111.78,5.4
USA,Oceania,Solar,2023,Terawatt-hours (TWh),15633,22901,7199,18121,45.28,2129.32,19073.48,557.71,184.67,5.57
USA,Asia,Natural Gas,2017,Terawatt-hours (TWh),14146,50934,5642,12812,19.21,4172.94,14545.05,252.43,152.21,1
USA,Asia,Coal,2017,Terawatt-hours (TWh),27453,43140,14167,15105,5.14,1248.46,13358.16,755.2,295.46,-0.37
USA,South America,Oil,2022,Terawatt-hours (TWh),19284,34458,1463,5570,8.67,2188.79,1299.65,833.97,355.9,2.03
USA,Asia,Hydro,2020,Terawatt-hours (TWh),15605,32974,181,1240,20.56,1897.69,19580.91,1279.76,296.45,-4.87
USA,South America,Coal,2023,Terawatt-hours (TWh),653,51549,6000,4159,32.88,4673.16,11803.91,610.56,224.64,-3.67
USA,North America,Solar,2020,Terawatt-hours (TWh),28163,19588,11613,17696,63.35,1170.88,8732.85,718.86,249.37,5.37
USA,Europe,Nuclear,2015,Terawatt-hours (TWh),20345,8004,6596,16279,11.51,466.43,10189.53,1241.72,303.43,7.13
USA,Asia,Hydro,2020,Terawatt-hours (TWh),32501,40996,3580,12533,38.43,3965.17,23064.49,1465.87,250.79,9.4
USA,Asia,Wind,2019,Terawatt-hours (TWh),14742,11845,4553,8995,55.19,4443.32,7438.21,1351.33,127.17,8.43
USA,Europe,Oil,2016,Terawatt-hours (TWh),32242,21460,10984,18803,11.03,3484.04,23395.67,1432.25,183.16,-2.08
USA,Africa,Solar,2020,Terawatt-hours (TWh),693,21805,12934,4949,42.42,1369.17,12266,326.7,79.58,7.37
USA,Africa,Coal,2019,Terawatt-hours (TWh),47421,19571,6053,5224,6.4,2718.37,5600.21,270.86,304.67,7.54
USA,Oceania,Nuclear,2020,Terawatt-hours (TWh),36794,5208,6099,9137,48.85,4847.45,22735.21,381.77,241.21,-0.9
USA,Africa,Solar,2022,Terawatt-hours (TWh),21505,23584,4808,2283,28.8,2269.58,8692.16,1035.02,345.91,1.75
USA,Europe,Nuclear,2017,Terawatt-hours (TWh),49460,11724,4483,1023,44.44,800.82,14226.65,1076.06,213.98,5.81
USA,Asia,Coal,2022,Terawatt-hours (TWh),32119,15891,6971,15437,37.78,3291.22,14982.19,634.78,233.03,8.69
USA,Asia,Coal,2015,Terawatt-hours (TWh),7670,6207,12355,18044,45,4299.51,11283,53.24,322.37,-1.28
USA,South America,Solar,2023,Terawatt-hours (TWh),30468,15259,14873,903,36.87,2405.09,12323.2,1006.78,305.98,-3.76
USA,Oceania,Solar,2015,Terawatt-hours (TWh),18817,21256,10535,9974,39.57,4383.51,21315.81,1324.25,204.16,9.13
USA,Asia,Hydro,2023,Terawatt-hours (TWh),21937,748,3202,538,12.1,158.78,17287.33,1183.38,368.76,5.88
USA,Africa,Hydro,2019,Terawatt-hours (TWh),23503,44429,388,18556,13.12,1591.4,1227.85,1439.85,229.06,2.9
USA,Africa,Hydro,2024,Terawatt-hours (TWh),7945,23667,7840,3713,7.27,1325.37,16386.87,1403.31,147.1,-2.6
USA,Africa,Natural Gas,2017,Terawatt-hours (TWh),7090,50475,3592,19167,32.12,4289.73,5549.98,639.17,176.56,2.47
USA,Asia,Nuclear,2015,Terawatt-hours (TWh),12594,4921,5222,6055,58.29,620.63,18886.44,1054.14,134.35,2.05
